directory,subdirectory,filename,speaker_id,session_id,utterance_id,transcription,recording_corrupt,comment_transcriptionist,length_sec,recording_id,recording_startpos_sec
sm2,sm2_07,sm2_07_114,sm2,7,114,alitalia two nine one is identified turn right heading one three five ,0,,5.36231250,051_0288,5872.20959375
sm2,sm2_07,sm2_07_115,sm2,7,115,delta mike echo fly heading one seven zero continue climb to flight level two nine zero ,0,,6.84265625,051_0289,5886.089
sm2,sm2_07,sm2_07_116,sm2,7,116,ah lufthansa four five five zero four proceed own navigation to trasadingen ,0,,4.01928125,051_0290,5926.0453125
sm2,sm2_07,sm2_07_117,sm2,7,117,delta mike echo ah descend back to flight level two seven zero ,0,,6.36625000,051_0291,5935.008625
sm2,sm2_07,sm2_07_118,sm2,7,118,merair six nine five two fly heading one eight five climb flight level two nine zero ,0,,10.62946875,051_0292,5947.931
sm2,sm2_07,sm2_07_119,sm2,7,119,@aerovic one zero six one yes you're identified descend to flight level two nine zero ,0,,7.53296875,051_0293,5975.5433125
sm2,sm2_07,sm2_07_120,sm2,7,120,lufthansa four two zero nine rhein ,0,,1.83909375,051_0294,5999.65309375
sm2,sm2_07,sm2_07_121,sm2,7,121,four two zero nine i told you to contact rhein one three two decimal four ,0,,3.37946875,051_0295,6003.0248125
sm2,sm2_07,sm2_07_122,sm2,7,122,merair six nine five two climb to flight level three one zero ,0,,6.05293750,051_0296,6016.251875
sm2,sm2_07,sm2_07_123,sm2,7,123,merair six nine five two report your rate of climb ,0,,2.54434375,051_0297,6041.71440625
sm2,sm2_07,sm2_07_124,sm2,7,124,merair six nine five two turn right one five degrees ,0,,2.86734375,051_0298,6049.5096875
sm2,sm2_07,sm2_07_125,sm2,7,125,delta mike echo climb flight level two nine zero ,0,,4.92859375,051_0299,6056.19890625
sm2,sm2_07,sm2_07_126,sm2,7,126,yeah ,0,,0.79881250,051_0300,6063.5549375
sm2,sm2_07,sm2_07_127,sm2,7,127,nato one zero is identified ,0,,1.85871875,051_0301,6068.233875
sm2,sm2_07,sm2_07_128,sm2,7,128,belgian airforce four four proceed own navi= ohh no disregard turn right ah ten degrees ,0,,7.59106250,051_0302,6072.39334375
sm2,sm2_07,sm2_07_129,sm2,7,129,who's calling rhein please ,0,,1.08725000,051_0303,6092.88084375
sm2,sm2_07,sm2_07_130,sm2,7,130,lufthansa five two one seven is identified ,0,,2.84715625,051_0304,6097.80365625
sm2,sm2_07,sm2_07_131,sm2,7,131,swissair nine three five nine is identified ,0,,2.92387500,051_0305,6106.287625
sm2,sm2_07,sm2_07_132,sm2,7,132,malaysian four is identified ,0,,1.96343750,051_0306,6113.41603125
sm2,sm2_07,sm2_07_133,sm2,7,133,delta mike echo fly heading one eight zero continue climb to flight level three three zero ,0,,4.75715625,051_0307,6117.6466875
sm2,sm2_07,sm2_07_134,sm2,7,134,meridiana six nine four four is identified proceed to trasadingen climb to flight level two nine zero ,0,,5.94206250,051_0308,6131.31596875
sm2,sm2_07,sm2_07_135,sm2,7,135,lufthansa five five zero four own navigation to fribourg ,0,,5.30125000,051_0309,6143.19771875
sm2,sm2_07,sm2_07_136,sm2,7,136,fox romeo india ,0,,1.52090625,051_0310,6149.091375
sm2,sm2_07,sm2_07_137,sm2,7,137,belgian airforce four four proceed own navigation to gotil intersection ,0,,3.65515625,051_0311,6159.94121875
sm2,sm2_07,sm2_07_138,sm2,7,138,affirm belgian airforce four four contact rhein one two seven decimal three seven ,0,,4.92771875,051_0312,6165.7891875
sm2,sm2_07,sm2_07_139,sm2,7,139,cross air eight five eight contact rhein one two seven decimal three seven ,0,,3.53203125,051_0313,6173.610125
sm2,sm2_07,sm2_07_140,sm2,7,140,gulf air five is identified ,0,,2.23106250,051_0314,6186.97640625
sm2,sm2_07,sm2_07_141,sm2,7,141,bee med one rhein ,0,,1.36943750,051_0315,6190.028
sm2,sm2_07,sm2_07_142,sm2,7,142,london airtours one ,0,,1.27278125,051_0316,6193.97859375
sm2,sm2_07,sm2_07_143,sm2,7,143,ah london airtours one contact milano one three four decimal five two ,0,,3.38846875,051_0317,6196.748875
sm2,sm2_07,sm2_07_144,sm2,7,144,adria one six two seven contact rhein one three two decimal four ,0,,3.45175000,051_0318,6204.10325
sm2,sm2_07,sm2_07_145,sm2,7,145,tarom three seven four proceed own navigation to tango golf oscar ,0,,3.86815625,051_0319,6209.76109375
sm2,sm2_07,sm2_07_146,sm2,7,146,tarom three seven four contact rhein radar one three two decimal four ,0,,4.04525000,051_0320,6216.45265625
sm2,sm2_07,sm2_07_147,sm2,7,147,lufthansa five five zero four contact zurich one three four decimal six ,0,,3.78206250,051_0321,6222.7868125
sm2,sm2_07,sm2_07_148,sm2,7,148,egyptair eight eight four is identified ,0,,2.26481250,051_0322,6235.95778125
sm2,sm2_07,sm2_07_149,sm2,7,149,britannia three zero six alfa are you on frequency ,0,,2.90812500,051_0323,6241.60571875
sm2,sm2_07,sm2_07_150,sm2,7,150,ah what is your heading ,0,,1.70643750,051_0324,6246.8650625
sm2,sm2_07,sm2_07_151,sm2,7,151,britannia three zero six alfa you're in radar contact turn left to tango golf oscar ,0,,6.13562500,051_0325,6251.63225
sm2,sm2_07,sm2_07_152,sm2,7,152,alitalia one five zero climb to flight level three two zero expedite your climb ,0,,5.73971875,051_0326,6273.1888125
sm2,sm2_07,sm2_07_153,sm2,7,153,delta mike echo climb now flight level three five zero ,0,,4.45253125,051_0327,6300.58190625
sm2,sm2_07,sm2_07_154,sm2,7,154,meridiana six nine five two proceed own navigation to trasadingen ,0,,3.57434375,051_0328,6307.5139375
sm2,sm2_07,sm2_07_155,sm2,7,155,delta mike echo you're cleared own navigation to trasadingen ,0,,2.93618750,051_0329,6315.210625
sm2,sm2_07,sm2_07_156,sm2,7,156,delta @cheena is identified fly heading one seven zero climb flight level two nine zero ,0,,5.28815625,051_0330,6324.84846875
sm2,sm2_07,sm2_07_157,sm2,7,157,alitalia two nine one turn right to trasadingen ,0,,2.42784375,051_0331,6335.528375
sm2,sm2_07,sm2_07_158,sm2,7,158,alitalia one three five is identified break lufthansa five two one seven turn left to dinkelsbuhl delta kilo bravo ,0,,6.74315625,051_0332,6346.2295
sm2,sm2_07,sm2_07_159,sm2,7,159,sunwing five two one two is identified ,0,,2.64046875,051_0333,6383.53753125
sm2,sm2_07,sm2_07_160,sm2,7,160,sunwing five two one four identified ,0,,3.11925000,051_0334,6388.4529375
sm2,sm2_07,sm2_07_161,sm2,7,161,sunwing five two one two is in radar contact ,0,,2.24793750,051_0335,6396.686875
sm2,sm2_07,sm2_07_162,sm2,7,162,@aerovic one zero six one turn right to hotel oscar charlie ,0,,3.36896875,051_0336,6405.7559375
sm2,sm2_07,sm2_07_163,sm2,7,163,affirm hote= @aerovic one zero six one after hotel oscar charlie proceed to fribourg ,0,,5.07418750,051_0337,6415.07284375
sm2,sm2_07,sm2_07_164,sm2,7,164,alitalia three six nine is in radar contact ,0,,5.81387500,051_0338,6431.9858125
sm2,sm2_07,sm2_07_165,sm2,7,165,tunair four eight zero two is identified proceed direct to frankfurt ,0,,3.60693750,051_0339,6448.23646875
sm2,sm2_07,sm2_07_166,sm2,7,166,nato one zero contact rhein radar one two seven decimal three seven ,0,,5.73890625,051_0340,6455.05025
sm2,sm2_07,sm2_07_167,sm2,7,167,lufthansa five two one seven descend flight level two nine zero ,0,,5.27137500,051_0341,6464.27346875
sm2,sm2_07,sm2_07_168,sm2,7,168,malaysian four contact rhein radar one two seven decimal three seven ,0,,4.01431250,051_0342,6486.7765
sm2,sm2_07,sm2_07_169,sm2,7,169,i say again malaysian four contact rhein radar one two seven decimal three seven ,0,,3.77118750,051_0343,6505.70321875
sm2,sm2_07,sm2_07_170,sm2,7,170,alitalia one five zero rhein radar one two seven decimal three seven ,0,,3.62403125,051_0344,6511.03153125
sm2,sm2_07,sm2_07_171,sm2,7,171,gulf air zero zero five likewise rhein one two seven decimal three seven ,0,,3.65778125,051_0345,6516.508875
sm2,sm2_07,sm2_07_172,sm2,7,172,merair six nine five two contact zurich one three four decimal six ,0,,3.44528125,051_0346,6522.7218125
sm2,sm2_07,sm2_07_173,sm2,7,173,one three four decimal six for merair six nine five two ,0,,2.88931250,051_0347,6532.54609375
sm2,sm2_07,sm2_07_174,sm2,7,174,delta mike echo zurich one three three decimal four ,0,,2.86806250,051_0348,6537.33640625
sm2,sm2_07,sm2_07_175,sm2,7,175,alitalia two nine one contact zurich one three four decimal six ,0,,3.35134375,051_0349,6541.72675
sm2,sm2_07,sm2_07_176,sm2,7,176,@aerovic one zero six one zurich one three four decimal six ,0,,3.81925000,051_0350,6547.6243125
sm2,sm2_07,sm2_07_177,sm2,7,177,britannia three zero six alfa rhein one three two four ,0,,2.70900000,051_0351,6553.308125
sm2,sm2_07,sm2_07_178,sm2,7,178,no one three two decimal four please ,0,,2.10662500,051_0352,6560.0240625
sm2,sm2_07,sm2_07_179,sm2,7,179,delta india bravo echo charlie is identified ,0,,2.01806250,051_0353,6574.0051875
sm2,sm2_07,sm2_07_180,sm2,7,180,swissair nine three five nine descend now to flight level three three zero ,0,,4.19115625,051_0354,6590.17059375
sm2,sm2_07,sm2_07_181,sm2,7,181,lufthansa five two one seven contact rhein one three two decimal four ,0,,6.79468750,051_0355,6601.22703125
sm2,sm2_07,sm2_07_182,sm2,7,182,swissair nine three five nine contact rhein radar one three two decimal four ,0,,4.70737500,051_0356,6611.02809375
sm2,sm2_07,sm2_07_183,sm2,7,183,air algerie two zero seven three is identified fly heading one eight zero climb to flight level two nine zero ,0,,7.55403125,051_0357,6625.867
sm2,sm2_07,sm2_07_184,sm2,7,184,egypt air eight eight four contact rhein one three two decimal four ,0,,3.52481250,051_0358,6642.28684375
sm2,sm2_07,sm2_07_185,sm2,7,185,alitalia one three five report your mach number ,0,,2.52893750,051_0359,6692.52521875
sm2,sm2_07,sm2_07_186,sm2,7,186,roger can you increase to decimal seven seven ,0,,3.32609375,051_0360,6698.43125
sm2,sm2_07,sm2_07_187,sm2,7,187,roger do so ,0,,1.00028125,051_0361,6705.31890625
sm2,sm2_07,sm2_07_188,sm2,7,188,algerie two zero seven three climb to flight level three one zero ,0,,4.25140625,051_0362,6722.745625
sm2,sm2_07,sm2_07_189,sm2,7,189,affirm algerie two seven three turn right heading one nine zero ,0,,5.15875000,051_0363,6730.22375
sm2,sm2_07,sm2_07_190,sm2,7,190,merair six nine four four contact zurich one three four decimal six ,0,,3.81053125,051_0364,6747.58196875
sm2,sm2_07,sm2_07_191,sm2,7,191,lufthansa five two one seven still up ,0,,1.98256250,051_0365,6758.13540625
sm2,sm2_07,sm2_07_192,sm2,7,192,algerie two zero seven three you're speed later at flight level three one zero is mach decimal seven six or less ,0,,7.94871875,051_0366,6767.86259375
sm2,sm2_07,sm2_07_193,sm2,7,193,delta november alfa fly heading one eight zero ,0,,3.58396875,051_0367,6799.343
sm2,sm2_07,sm2_07_194,sm2,7,194,aero lloyd five six two is identified turn right heading one eight five climb flight level two nine zero ,0,,7.33140625,051_0368,6811.97509375
sm2,sm2_07,sm2_07_195,sm2,7,195,lufthansa four two one nine is identified ,0,,2.75393750,051_0369,6829.7751875
sm2,sm2_07,sm2_07_196,sm2,7,196,alitalia three six nine turn right to trasadingen ,0,,2.95546875,051_0370,6833.5101875
sm2,sm2_07,sm2_07_197,sm2,7,197,scandinavian six eight seven is identified ,0,,2.39768750,051_0371,6842.77203125
sm2,sm2_07,sm2_07_198,sm2,7,198,ah who is calling please ,0,,1.39631250,051_0372,6893.48465625
sm2,sm2_07,sm2_07_199,sm2,7,199,alitalia four six nine is identified ,0,,2.26156250,051_0373,6897.81175
sm2,sm2_07,sm2_07_200,sm2,7,200,lufthansa three five zero eight is identified fly heading one eight five climb flight level two nine zero ,0,,8.55825000,051_0374,6905.636375
sm2,sm2_07,sm2_07_201,sm2,7,201,delta echo charlie turn left to dinkelsbuhl ,0,,2.22212500,051_0375,6926.775375
sm2,sm2_07,sm2_07_202,sm2,7,202,aero lloyd five six two turn further right heading one nine five climb initially to flight level two nine zero expect higher ,0,,7.06931250,051_0376,6931.8768125
sm2,sm2_07,sm2_07_203,sm2,7,203,lufthansa triple three zero is identified climb to flight level two nine zero ,0,,6.64706250,051_0377,6948.24184375
sm2,sm2_07,sm2_07_204,sm2,7,204,alitalia three six nine descend now to flight level two nine zero ,0,,7.27293750,051_0378,6964.5593125
sm2,sm2_07,sm2_07_205,sm2,7,205,lufthansa four two one nine turn left to dinkelsbuhl ,0,,2.67378125,051_0379,7022.76253125
sm2,sm2_07,sm2_07_206,sm2,7,206,lufthansa three five zero eight ah proceed own navigation to trasadingen ,0,,3.77881250,051_0380,7036.38321875
sm2,sm2_07,sm2_07_207,sm2,7,207,lufthansa triple three zero own navigation to trasa ,0,,2.96812500,051_0381,7049.38734375
sm2,sm2_07,sm2_07_208,sm2,7,208,lufthansa four five eight two is identified proceed to trasadingen climb to flight level two nine zero ,0,,7.04690625,051_0382,7061.32525
sm2,sm2_07,sm2_07_209,sm2,7,209,lufthansa triple three zero climb flight level two nine zero ,0,,5.96306250,051_0383,7078.25115625
sm2,sm2_07,sm2_07_210,sm2,7,210,delta echo charlie descend to flight level three seven zero ,0,,3.13146875,051_0384,7097.002125
sm2,sm2_07,sm2_07_211,sm2,7,211,alitalia one three five contact zurich one three four decimal six ,0,,3.51262500,051_0385,7102.842
sm2,sm2_07,sm2_07_212,sm2,7,212,aero lloyd five six two climb now to flight level three five zero ,0,,5.30056250,051_0386,7113.2276875
sm2,sm2_07,sm2_07_213,sm2,7,213,affirm aero lloyd six five two expedite your climb ,0,,3.30990625,051_0387,7121.42096875
sm2,sm2_07,sm2_07_214,sm2,7,214,algerie two zero seven three proceed own navigation to trasadingen ,0,,4.07659375,051_0388,7148.793625
sm2,sm2_07,sm2_07_215,sm2,7,215,lufthansa three five zero eight climb to flight level three one zero ,0,,4.19321875,051_0389,7184.60234375
sm2,sm2_07,sm2_07_216,sm2,7,216,delta @cheena proceed to trasadingen ,0,,2.38403125,051_0390,7195.9276875
sm2,sm2_07,sm2_07_217,sm2,7,217,alitalia three six nine report your rate of descent ,0,,2.82478125,051_0391,7205.5133125
sm2,sm2_07,sm2_07_218,sm2,7,218,yes alitalia three six nine expedite descent ,0,,2.83178125,051_0392,7212.3100625
sm2,sm2_07,sm2_07_219,sm2,7,219,tunair four eight zero two contact rhein one two seven decimal three seven ,0,,4.22681250,051_0393,7240.99925
sm2,sm2_07,sm2_07_220,sm2,7,220,lufthansa triple three zero climb flight level three one zero ,0,,5.10093750,051_0394,7247.5945625
sm2,sm2_07,sm2_07_221,sm2,7,221,alitalia one three five disregard ahm sunwing five two one two contact zurich one three four decimal six ,0,,9.03371875,051_0395,7269.6343125
sm2,sm2_07,sm2_07_222,sm2,7,222,sunwing five two one four contact zurich one three three decimal four ,0,,4.71493750,051_0396,7283.449625
sm2,sm2_07,sm2_07_223,sm2,7,223,algerie two zero seven three contact zurich one three four decimal six ,0,,4.44181250,051_0397,7305.7573125
sm2,sm2_07,sm2_07_224,sm2,7,224,alitalia three six nine likewise zurich one three four decimal six ,0,,4.36196875,051_0398,7313.34421875
sm2,sm2_07,sm2_07_225,sm2,7,225,[EMPTY] ,0,,0.92271875,051_0399,7320.62409375
sm2,sm2_07,sm2_07_226,sm2,7,226,delta echo charlie descend now to flight level three one zero ,0,,4.93231250,051_0400,7331.8164375
sm2,sm2_07,sm2_07_227,sm2,7,227,delta echo charlie turn right ten degrees ,0,,2.13896875,051_0401,7345.3895
sm2,sm2_07,sm2_07_228,sm2,7,228,aero lloyd five six two proceed now own navigation to hotel oscar charlie afterwards st prex flight planned route ,0,,5.81490625,051_0402,7361.38446875
sm2,sm2_07,sm2_07_229,sm2,7,229,[EMPTY] ,0,,0.39368750,051_0403,7372.23146875
sm2,sm2_07,sm2_07_230,sm2,7,230,lufthansa four two one nine turn left ten degrees ,0,,2.56753125,051_0404,7378.9585625
sm2,sm2_07,sm2_07_231,sm2,7,231,delta echo charlie maintain your heading report ,0,,4.10787500,051_0405,7393.407625
sm2,sm2_07,sm2_07_232,sm2,7,232,yeah report the heading to adjacent sector contact rhein one three two decimal four ,0,,3.76984375,051_0406,7397.75640625
sm2,sm2_07,sm2_07_233,sm2,7,233,ah lufthansa four two one nine maintain heading report heading to adjacent sector contact rhein one three two decimal four ,0,,7.67565625,051_0407,7406.57065625
sm2,sm2_07,sm2_07_234,sm2,7,234,affirm and contact rhein one three two decimal four ,0,,2.56762500,051_0408,7420.0455625
sm2,sm2_07,sm2_07_235,sm2,7,235,<OT> thank you bye bye </OT> ,0,,1.10500000,051_0409,7428.214
sm4,sm4_04,sm4_04_001,sm4,4,1,tag transwede one one one zero one identified ,0,,3.02231250,051_0410,7568.466
sm4,sm4_04,sm4_04_002,sm4,4,2,transwede one zero one what is your mach number ,0,,2.26018750,051_0411,7574.13065625
sm4,sm4_04,sm4_04_003,sm4,4,3,roger ,0,,0.80387500,051_0412,7580.04428125
sm4,sm4_04,sm4_04_004,sm4,4,4,sabena four eight one proceed direct to dinkelsbuhl delta kilo bravo ,0,,4.89159375,051_0413,7647.2201875
sm4,sm4_04,sm4_04_005,sm4,4,5,tag lufthansa eight two six eight identified i'll call you back shortly for higher ,0,,3.71721875,051_0414,7669.73028125
sm4,sm4_04,sm4_04_006,sm4,4,6,lufthansa eight two six eight climb flight level two nine zero ,0,,4.24687500,051_0415,7676.98646875
sm4,sm4_04,sm4_04_007,sm4,4,7,tag swissair nine three five two identified ,0,,3.35671875,051_0416,7711.22878125
sm4,sm4_04,sm4_04_008,sm4,4,8,lufthansa eight two six eight proceed direct to trasadingen ,0,,3.55209375,051_0417,7732.51428125
sm4,sm4_04,sm4_04_009,sm4,4,9,tag sabena eight three eight identified ,0,,2.17912500,051_0418,7747.76759375
sm4,sm4_04,sm4_04_010,sm4,4,10,roger ,0,,0.93462500,051_0419,7752.076625
sm4,sm4_04,sm4_04_011,sm4,4,11,lufthansa eight two six eight climb with one thousand five hundred feet per minute or more ,0,,4.40675000,051_0420,7754.315
sm4,sm4_04,sm4_04_012,sm4,4,12,tag fox oscar kilo sierra india identified call you back shortly ,0,,4.35293750,051_0421,7774.4815625
sm4,sm4_04,sm4_04_013,sm4,4,13,tag swissair six five two zero identified proceed direct to frankfurt ,0,,3.72759375,051_0422,7785.8468125
sm4,sm4_04,sm4_04_014,sm4,4,14,india tango alfa sierra alfa guten tag identified confirm your requested flight level ,0,,4.42831250,051_0423,7797.33571875
sm4,sm4_04,sm4_04_015,sm4,4,15,i'll call you back shortly for higher ,0,,1.80131250,051_0424,7806.22453125
sm4,sm4_04,sm4_04_016,sm4,4,16,speedbird one five six contact rhein one two seven three seven tschuss ,0,,3.88462500,051_0425,7809.0811875
sm4,sm4_04,sm4_04_017,sm4,4,17,sabena four eight one contact rhein one three two four tschuss ,0,,3.15912500,051_0426,7815.3204375
sm4,sm4_04,sm4_04_018,sm4,4,18,fox oscar kilo sierra india climb to flight level two seven zero ,0,,3.65106250,051_0427,7821.2405
sm4,sm4_04,sm4_04_019,sm4,4,19,india sierra alfa climb to flight level three two zero ,0,,3.11765625,051_0428,7827.11775
sm4,sm4_04,sm4_04_020,sm4,4,20,swissair nine three five two climb to flight level three four zero ,0,,3.55815625,051_0429,7841.7140625
sm4,sm4_04,sm4_04_021,sm4,4,21,lufthansa eight two six eight expect further climb in about one and a half minute ,0,,3.98690625,051_0430,7851.9635
sm4,sm4_04,sm4_04_022,sm4,4,22,tag hapag lloyd six five three identified climb to flight level two seven zero ,0,,4.29921875,051_0431,7911.46646875
sm4,sm4_04,sm4_04_023,sm4,4,23,lufthansa eight two six eight climb flight level three one zero now ,0,,3.85343750,051_0432,7925.040375
